Restoran_Adi,Yorum,Restoran_Link
Bumm Pide (Çayırbaşı),"İlk siparişimizdi,risk aldık ama pişman etmedi. Sattığınız ürünün porsiyonuyla,lezzetiyle hakkını verdiğiniz için teşekkür ederiz.",https://tgoyemek.com/restoranlar/103214
Bumm Pide (Çayırbaşı),Pidenin yağı yumurtası hep paketten dışarı akmışdı malesef poşet yağ içindeydi,https://tgoyemek.com/restoranlar/103214
Bumm Pide (Çayırbaşı),Sucuksever pizzada çok fazla domates koymuşsunuz. Domatesli pizza yer gibiydim bildiğin menemene dönmüş. Onun dışında ürün kalitesi iyi servis ve teslimat iyi ve sıcak geldi.,https://tgoyemek.com/restoranlar/103214
Bumm Pide (Çayırbaşı),notumda mısır koymayın demiştim fakat koymuşsunuz,https://tgoyemek.com/restoranlar/103214
Bumm Pide (Çayırbaşı),gayet güzeldi çok beğendim herşeyiyle,https://tgoyemek.com/restoranlar/103214
Bumm Pide (Çayırbaşı),Ustam ellerine sağlık mükemmeldi 👍,https://tgoyemek.com/restoranlar/103214
Bumm Pide (Çayırbaşı),Pidelerin içerikleri daha açıklayıcı olsa süper olur.. tavuklu sebzeli pide mesela içinde mantar olabiliceğini tahmin edemediğimiz için tek tek ayıklamak durumunda kaldık,https://tgoyemek.com/restoranlar/103214
Bumm Pide (Çayırbaşı),Bir defa daha pizza söylemiştim o gayet iyiydi fakat bu sefer gelen berbattı. Garip bir şekli vardı ve kenarı baya bir yanmıştı. Sevdiğim bir yer umarim tekarlanmaz.,https://tgoyemek.com/restoranlar/103214
Bumm Pide (Çayırbaşı),çok lezzetsiz,https://tgoyemek.com/restoranlar/103214
Bumm Pide (Çayırbaşı),"Kır pidesi gibi hamuru baya pofuduk, ben daha ince hamur seviyorum ama iç lezzeti güzel. Sevenine kalın pide",https://tgoyemek.com/restoranlar/103214
Bumm Pide (Çayırbaşı),Hızlı geliyor teşekkürler,https://tgoyemek.com/restoranlar/103214
Bumm Pide (Çayırbaşı),"Size hızlarını anlatamam, sanki ne sipariş vereceğimi önceden biliyorlar ve kapımın önünde onunla bekliyorlar gibi. Ürün kaliteleri güzel kullandıkları kaşar inanılmaz kaliteli ve lezzetli, tavuk miktarı biraz daha fazla olabilir ama problem değil, eşim lahmacunlarına bayılıyor, pizzaları da çok iyi, şimdiye kadar bi sütlaç üzdü o da problem değil",https://tgoyemek.com/restoranlar/103214
Bumm Pide (Çayırbaşı),pidesi lahmacunu gibi gayet guzel. sıcak servis yapildi. lezzetide guzel. kiymasida gayet yerinde idi,https://tgoyemek.com/restoranlar/103214
Bumm Pide (Çayırbaşı),Lahmacun lezzetli ama biraz gevrek olmasını rica ediyorum,https://tgoyemek.com/restoranlar/103214
Osmanlı Lahmacun Pide (Mecidiyeköy),hayatımda yediğim en kötü yemek 4 lahmacun istedim 1 tanesini yedim 3 tanesi çöpe gitti,https://tgoyemek.com/restoranlar/329083
Osmanlı Lahmacun Pide (Mecidiyeköy),Soğuk ve nota dikkat edilmeden getirilmişti. soğan istedik yanına koymamışlar.,https://tgoyemek.com/restoranlar/329083
Osmanlı Lahmacun Pide (Mecidiyeköy),kıymasının tadı gerçekten yenmicek derecede kötüydü erken saatte sipariş verdim belki geceden kalmaydı bilmiyorum ama çok kötüydü,https://tgoyemek.com/restoranlar/329083
Osmanlı Lahmacun Pide (Mecidiyeköy),"Paketin altında yemeğin değdiği yere birileri tükenmez kalemle yazı yazmış pınar falan diyor steril durmadı hiç, lahmacun çok yağlı ve lezzetsizdi, 1 saattede anca geldi",https://tgoyemek.com/restoranlar/329083
Osmanlı Lahmacun Pide (Mecidiyeköy),. Kavurmali kasarli pide’de ne kavurma vardi ne de kasar. Cok kotuydu. Lahmacun fena degil.,https://tgoyemek.com/restoranlar/329083
Osmanlı Lahmacun Pide (Mecidiyeköy),Sütlaç porsiyonu aşırı küçük. 2-3 kaşıkla bitiyor. Lahmacunun yanına bir de garnitürle beraber domates koyulsa çok iyi olur.,https://tgoyemek.com/restoranlar/329083
Osmanlı Lahmacun Pide (Mecidiyeköy),7 adet lahmacun sipariş verdik soğuk lezzetsiz yanına garnitür olarak sadece yeşillik oda küçük bir paket kesinlikle rezalet bir daha asla sipariş vermem,https://tgoyemek.com/restoranlar/329083
Osmanlı Lahmacun Pide (Mecidiyeköy),yeşilliği fazla istedim ama notlarw dikkat edilmiyor sanırım,https://tgoyemek.com/restoranlar/329083
Osmanlı Lahmacun Pide (Mecidiyeköy),Siparş teslim edilmemesine rağmen teslim edildi olarak gozukuyor.,https://tgoyemek.com/restoranlar/329083
Osmanlı Lahmacun Pide (Mecidiyeköy),Kötü bir deneyimdi. Galiba mikrodalga fırında ısıtılmış ürün geldi. Tam olarak 1 saatte geldi. Yeşillik geçmişti artık özensiz bir hizmet,https://tgoyemek.com/restoranlar/329083
Osmanlı Lahmacun Pide (Mecidiyeköy),"04.20’se sipariş verdim elime 06.00 da geldi, dünyanın en yavaş siparişiydi",https://tgoyemek.com/restoranlar/329083
Osmanlı Lahmacun Pide (Mecidiyeköy),Garnitürü 4 tane lahmacun için az,https://tgoyemek.com/restoranlar/329083
Osmanlı Lahmacun Pide (Mecidiyeköy),Pişmemiş yeşillik yoktu,https://tgoyemek.com/restoranlar/329083
Osmanlı Lahmacun Pide (Mecidiyeköy),Teslimat suresi 30-40 dakika yazmasina ragmen siparisim saatlerde gecse elime ulasmadi ama restorant teslim edildi dedi.,https://tgoyemek.com/restoranlar/329083
Osmanlı Lahmacun Pide (Mecidiyeköy),Yemeği sıcak ve taze teslim aldım. Her lokması ayrı bir keyifti. 👌👏,https://tgoyemek.com/restoranlar/329083
Osmanlı Lahmacun Pide (Mecidiyeköy),"İçindeki yeşillikler, baharatlar ve et öyle güzel birleşmiş ki her lokmada o uyumu hissediyorsunuz.",https://tgoyemek.com/restoranlar/329083
Osmanlı Lahmacun Pide (Mecidiyeköy),Bu kadar kaliteli ve dengeli hazırlanmış bir yemek uzun süredir yememiştim. Kesinlikle müdavimi olacağım.,https://tgoyemek.com/restoranlar/329083
Osmanlı Lahmacun Pide (Mecidiyeköy),"Sunum harikaydı. Tüm malzemeler güzelce yerleştirilmişti, dağılmamıştı ve gayet düzenli geldi.",https://tgoyemek.com/restoranlar/329083
Osmanlı Lahmacun Pide (Mecidiyeköy),"Her siparişte olduğu gibi bu sefer de çok memnun kaldım. Ürün taptaze, servis hızlı ve lezzet aynı kalitede.",https://tgoyemek.com/restoranlar/329083
Osmanlı Lahmacun Pide (Mecidiyeköy),Yemeği yediğimde yüzümde istemsizce bir tebessüm oluştu 😊. Bu kadar güzel bir tatla karşılaşacağımı düşünmemiştim.,https://tgoyemek.com/restoranlar/329083
Ege'den (Çağlayan),Lezeetliydi ama geç geldi,https://tgoyemek.com/restoranlar/327435
Ege'den (Çağlayan),Elinize sağlık her şey çok güzeldi 🌸,https://tgoyemek.com/restoranlar/327435
Ege'den (Çağlayan),Beğendik güzeldi 😊,https://tgoyemek.com/restoranlar/327435
Ege'den (Çağlayan),puanı çok kırmak istemedim ama emin olun işkembeyi ve kelle paçayı ben daha güzel yaparım temiz düzenli gelfi ama lezzeti yok kusura bakmayın helede şalgam suyu size müşteri kaçırtır döktüm kaldıki cam şişe.bence şalgamı acilen değiştirin !!!,https://tgoyemek.com/restoranlar/327435
Ege'den (Çağlayan),Çorbada 1 kg fln tavuk var herhalde ve çok lezzetli.,https://tgoyemek.com/restoranlar/327435
Ege'den (Çağlayan),"Kaşarlı beyti kebap harikaydı, manisa kebabı ve adana kebap biraz kuru geldi bize. Yine de lezzeti yerindeydi.",https://tgoyemek.com/restoranlar/327435
Ege'den (Çağlayan),kesinlikle hijyen lezzet tek adresi yerindedr gördüm burdan sipariş vermek daha da güvenli oldu eksta domates ve biber için çok teşekkür ederim 🙏🥰,https://tgoyemek.com/restoranlar/327435
Ege'den (Çağlayan),baya iyi hersey çok taze kurye 25 dkda geldi bundan sonra favori yerim burasi,https://tgoyemek.com/restoranlar/327435
Ege'den (Çağlayan),"cok yuksek bir kalite, deneyin görün",https://tgoyemek.com/restoranlar/327435
Ege'den (Çağlayan),"muhtesem iyiydi, elinize sağlık",https://tgoyemek.com/restoranlar/327435
Ege'den (Çağlayan),harika ve harika ve harika,https://tgoyemek.com/restoranlar/327435
Ege'den (Çağlayan),"Paketleme harikaydı, yemekler sıcacık geldi ve porsiyonlar büyüktü. Fiyatlar evet biraz yüksek ama porsiyonlar gayet büyük kebabı bitirmekte zorlandım. Her şey çok lezzetli ve güzeldi. Teşekkürler.",https://tgoyemek.com/restoranlar/327435
Ege'den (Çağlayan),Çok lezzetli pidelerini de yedim onlar daha da lezzetliydi favori restoranım oldu teşekkürler,https://tgoyemek.com/restoranlar/327435
Ege'den (Çağlayan),Yavaş teslimat,https://tgoyemek.com/restoranlar/327435
Ege'den (Çağlayan),Malzemesi tam yerinde ve paketlemesi de mukemmeldi tesekkur ederiz. 1 pide sanki 1 buçuk gibi doyurdu,https://tgoyemek.com/restoranlar/327435
Ege'den (Çağlayan),biraz geç geldi ama uzaktı mesafe sanırım ama ona rağmen sıcak geldi,https://tgoyemek.com/restoranlar/327435
Ege'den (Çağlayan),Teşekkür ederim gayet titizlikle yapılmış büyük ve bol malzemeli sadece bir yapıcı eleştirim olacak kapağı kapayı kutuya koymazsanız daha çıtır olabilir böyle buhardan biraz hamurlaşmış,https://tgoyemek.com/restoranlar/327435
Ege'den (Çağlayan),Misafirime Manisa kebabı söyledim lezzetinden delirdi Harikaydı. Yalnız gerek kebap gerek incir dolması akmıştı paketleme geliştirilebilir.,https://tgoyemek.com/restoranlar/327435
Ege'den (Çağlayan),1.5 porsiyon seçeneği olmadığını belirttiğim için 1.5 yapıp yollamışlar ücretiyle tabii. Teşekkürler özenli ve okuyarak sipariş getirdiğiniz için. Sisteme de 1.5 eklerseniz süper olur :),https://tgoyemek.com/restoranlar/327435
Ege'den (Çağlayan),Kuşbaşılı pidelerin tadında bir gariplik vardı.. normalde severek tercih ediyoruz ama bu kez etin tadı çok garip geldi,https://tgoyemek.com/restoranlar/327435
İstanbul Lahmacun ve Kebap (Mecidiyeköy),Sipariş teslim edildi diyor lakin teslim edilmedi arama dahi yapılmadı restorana ulaşılamıyor.,https://tgoyemek.com/restoranlar/328634
İstanbul Lahmacun ve Kebap (Mecidiyeköy),Görseldeki pide ile alakası yok. Soğuk ve kalitesiz ürün,https://tgoyemek.com/restoranlar/328634
İstanbul Lahmacun ve Kebap (Mecidiyeköy),çok kötüydü,https://tgoyemek.com/restoranlar/328634
İstanbul Lahmacun ve Kebap (Mecidiyeköy),"Kurye güler yüzlüydü, sipariş sorunsuzdu",https://tgoyemek.com/restoranlar/328634
İstanbul Lahmacun ve Kebap (Mecidiyeköy),Sunum ve lezzet bir arada çok güzeldi,https://tgoyemek.com/restoranlar/328634
İstanbul Lahmacun ve Kebap (Mecidiyeköy),"Çok beğendim, doyurucu ve lezzetliydi",https://tgoyemek.com/restoranlar/328634
İstanbul Lahmacun ve Kebap (Mecidiyeköy),Tam kıvamında hazırlanmıştı,https://tgoyemek.com/restoranlar/328634
İstanbul Lahmacun ve Kebap (Mecidiyeköy),Her şey taze ve özenliydi,https://tgoyemek.com/restoranlar/328634
İstanbul Lahmacun ve Kebap (Mecidiyeköy),İncecik hamuru çok hoşuma gitti,https://tgoyemek.com/restoranlar/328634
İstanbul Lahmacun ve Kebap (Mecidiyeköy),"Gayet güzeldi, tekrar sipariş ederim",https://tgoyemek.com/restoranlar/328634
İstanbul Lahmacun ve Kebap (Mecidiyeköy),"Lezzeti yerindeydi, malzemeler uyumluydu",https://tgoyemek.com/restoranlar/328634
İstanbul Lahmacun ve Kebap (Mecidiyeköy),"Gayet doyurucuydu, porsiyonu fazlasıyla yeterliydi",https://tgoyemek.com/restoranlar/328634
İstanbul Lahmacun ve Kebap (Mecidiyeköy),"Kurye tam zamanında getirdi, çok özenliydi",https://tgoyemek.com/restoranlar/328634
İstanbul Lahmacun ve Kebap (Mecidiyeköy),"Hem sıcak hem de lezzetliydi, çok memnun kaldım",https://tgoyemek.com/restoranlar/328634
İstanbul Lahmacun ve Kebap (Mecidiyeköy),"Yerken keyif aldım, doyuruculuğu da iyiydi",https://tgoyemek.com/restoranlar/328634
İstanbul Lahmacun ve Kebap (Mecidiyeköy),"Gayet iyi hazırlanmıştı, tadı çok güzeldi",https://tgoyemek.com/restoranlar/328634
İstanbul Lahmacun ve Kebap (Mecidiyeköy),"Eti boldu, çok doyurucuydu",https://tgoyemek.com/restoranlar/328634
İstanbul Lahmacun ve Kebap (Mecidiyeköy),"Paketleme sağlamdı, hiçbir sorun yaşamadım",https://tgoyemek.com/restoranlar/328634
İstanbul Lahmacun ve Kebap (Mecidiyeköy),"Çok lezzetliydi, tekrar sipariş vereceğim",https://tgoyemek.com/restoranlar/328634
İstanbul Lahmacun ve Kebap (Mecidiyeköy),"Kurye hızlı geldi, siparişim sıcaktı",https://tgoyemek.com/restoranlar/328634
As Öz Gurrme Kebap (Levent),Ürün soğuk ve eksik geldi ama ayran güzeldi oda sütaşın zaten,https://tgoyemek.com/restoranlar/373037
As Öz Gurrme Kebap (Levent),2 saat te siparişim teslim edildi,https://tgoyemek.com/restoranlar/373037
As Öz Gurrme Kebap (Levent),Daha önce kavurmalı kaşarlı pide yememiş olsaydım yinede beğenmezdim o derece ürün soğuk içindeki kullanılan malzemeler kalitesiz ağızda tuhaf bir yağ tabakası oluşuyor komple aç kalacağımı bilsem de yinede yemem,https://tgoyemek.com/restoranlar/373037
As Öz Gurrme Kebap (Levent),"Her şey özenle hazırlanmıştı, lahmacun gayet başarılıydı.",https://tgoyemek.com/restoranlar/373037
As Öz Gurrme Kebap (Levent),"Lahmacunun tadı damakta kaldı, kesinlikle tavsiye ederim",https://tgoyemek.com/restoranlar/373037
As Öz Gurrme Kebap (Levent),"Lezzetli, hafif ve tam kıvamında pişmişti",https://tgoyemek.com/restoranlar/373037
As Öz Gurrme Kebap (Levent),"Tat olarak mükemmel, porsiyon olarak da gayet doyurucu",https://tgoyemek.com/restoranlar/373037
As Öz Gurrme Kebap (Levent),"Paketleme çok özenliydi, lahmacunlar hiç dağılmamıştı",https://tgoyemek.com/restoranlar/373037
As Öz Gurrme Kebap (Levent),"Her zaman sipariş verdiğim yer, lezzetinden hiç şaşmıyor",https://tgoyemek.com/restoranlar/373037
As Öz Gurrme Kebap (Levent),"Bol malzemeli ve tam kıvamındaydı, ellerinize sağlık",https://tgoyemek.com/restoranlar/373037
As Öz Gurrme Kebap (Levent),"Kurye beklediğimden hızlı geldi, sipariş sıcacıktı",https://tgoyemek.com/restoranlar/373037
As Öz Gurrme Kebap (Levent),"Yeşillikler ve mezeler çok tazeydi, lahmacunu tamamladı",https://tgoyemek.com/restoranlar/373037
As Öz Gurrme Kebap (Levent),"Lahmacunun iç harcı çok lezzetliydi, hiç ağır gelmedi",https://tgoyemek.com/restoranlar/373037
As Öz Gurrme Kebap (Levent),yemek kartıyla ödemek için buradan siparis verdim ama gelen kurye yaninda post cihazi getirmemisti sadece nakit veya KREDI KARTIYLA ödeme kabul etti.(BANKA KARTIYLA ÖDEME KABUL ETMEDİ.),https://tgoyemek.com/restoranlar/373037
As Öz Gurrme Kebap (Levent),"Paketleme özenliydi, hiçbir şekilde dağılmadan elime ulaştı",https://tgoyemek.com/restoranlar/373037
As Öz Gurrme Kebap (Levent),"Bol malzemeli olması çok hoşuma gitti, malzemelerin tazeliği de belli oluyordu",https://tgoyemek.com/restoranlar/373037
As Öz Gurrme Kebap (Levent),"Tadı çok güzeldi, malzemeler uyumlu ve tazeydi",https://tgoyemek.com/restoranlar/373037
As Öz Gurrme Kebap (Levent),"Kurye güler yüzlüydü, siparişi getirdiğinde hâlâ dumanı üstündeydi",https://tgoyemek.com/restoranlar/373037
As Öz Gurrme Kebap (Levent),"Her lokmasında ayrı bir keyif aldım, çıtır ekmeğiyle çok lezzetliydi",https://tgoyemek.com/restoranlar/373037
As Öz Gurrme Kebap (Levent),"Sipariş gayet hızlı ulaştı, porsiyon doyurucuydu ve sıcaklığını koruyordu",https://tgoyemek.com/restoranlar/373037
Dama Kebap (Seyrantepe),"siparişim acısız ve soğanlı lahmacundu acısız lakin sadece lahmacun içine sadece kıyma konulmuş , tuzsuzdu ve yeşilliklerde soğanlı yoktu ve lezzetli değildi",https://tgoyemek.com/restoranlar/315791
Dama Kebap (Seyrantepe),eti felan güzeldi birde sipariş notunu dikkate alsalar on numara dürüm olurdu SİPARİŞ NOTUNA DİKKAT EDİN,https://tgoyemek.com/restoranlar/315791
Dama Kebap (Seyrantepe),Çorba iyi değildi tavuk dürüm se fiyasko,https://tgoyemek.com/restoranlar/315791
Dama Kebap (Seyrantepe),"Elinize sağlık, minik hediye için ayrıca teşekkürler.",https://tgoyemek.com/restoranlar/315791
Dama Kebap (Seyrantepe),Sıcak geldi teşekkürler,https://tgoyemek.com/restoranlar/315791
Dama Kebap (Seyrantepe),hizli sicak ve zamaninda geldi.,https://tgoyemek.com/restoranlar/315791
Dama Kebap (Seyrantepe),fiyatına göre çok lezzetli ve güzeldi ellerinize sağlık.,https://tgoyemek.com/restoranlar/315791
Dama Kebap (Seyrantepe),İftardan kısa süre önce sipariş vermeme rağmen hem iftara yetişti. Hemde sıcacıktı oğluma üflereyerek yedirdim ve çok lezettliydi kesinlikle tavsiye ediyorum.,https://tgoyemek.com/restoranlar/315791
Dama Kebap (Seyrantepe),Künefe siparişi verdim. Künefe tadı güzeldi ama aslında hata bizde. Künefe paket servisle yenebilecek bir ürün değilmiş onu anladım. Künefe pişince sıcağı sıcağına yenmeli. Paket servise giren sıcak bir künefede ne çıtırlık kalır ne başka birşey. Kendi buharıyla hamurlaşır gibi oldu. Restaurant yada servisle ilgili bir durum değil.,https://tgoyemek.com/restoranlar/315791
Dama Kebap (Seyrantepe),Et döner biraz daha az yağlı olabilirdi.Tavuk döner çok lezzetli ve porsiyonu büyüktü.,https://tgoyemek.com/restoranlar/315791
Dama Kebap (Seyrantepe),Gayet iyi teşekkürler,https://tgoyemek.com/restoranlar/315791
Dama Kebap (Seyrantepe),Pidenin kenarları yanmış ve soğuk şekilde göndermişler.Usta değişti diye tahmin ediyorum.Muhtemelen iş ahlakı olmayan biri var fırının başında zira kenarları yanmış pideyi müşteriye göndermenin başka açıklaması olamaz,https://tgoyemek.com/restoranlar/315791
Dama Kebap (Seyrantepe),Ayran büyük gelmesi gerekirken küçük geldi.Pide gayet güzel ve sıcaktı.Teslimat da hızlıydı.,https://tgoyemek.com/restoranlar/315791
Dama Kebap (Seyrantepe),On numara 10 yıldız olsa 10 verirdim,https://tgoyemek.com/restoranlar/315791
Dama Kebap (Seyrantepe),notları okursanız daha iyi olur.,https://tgoyemek.com/restoranlar/315791
